日期,品牌ID,品牌名称,门店ID,门店名称,城市,平台,平台i,平台门店名称,GMV,商家实收,门店曝光量,门店访问量,门店下单量,无效订单,有效订单,曝光人数,进店人数,下单人数,cpc总费用,cpc曝光量,cpc访问量,商户补贴,平台补贴
2020-06-26,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,569.04,195.91,773,74,11,0,11,773,74,11,38.82,502,26,318,23
2020-06-27,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),5250.46,1847.05,6895,405,102,1,101,6895,405,100,210.04,2415,120,2790,154
2020-06-27,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1641.73,632.45,1352,96,23,0,23,1352,96,22,39.13,593,29,845,57
2020-06-27,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1067.84,399.85,953,77,18,1,17,953,77,18,50,687,31,564,53
2020-06-28,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),4908.66,1659.38,6521,392,99,0,99,6521,392,97,171.96,2032,104,2666,108
2020-06-28,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1501.9,603.2,987,67,20,0,20,987,67,20,37.08,506,26,743,28
2020-06-28,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,856.82,280.13,847,78,16,0,16,847,78,13,41.37,499,24,491,42
2020-06-29,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),4302.28,1363.52,7079,367,96,4,92,7079,367,86,3.8,76,3,2411,106
2020-06-29,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),619.76,204.06,924,63,11,0,11,924,63,11,35.66,417,24,345,12
2020-06-29,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,888.53,312.87,815,62,15,0,15,815,62,15,43.64,531,26,491,33
2020-06-30,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),4423.18,1431.61,6666,344,96,1,95,6666,344,91,154.08,1927,95,2456,128
2020-06-30,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1034.82,390.49,855,67,15,0,15,855,67,15,22.39,317,17,543,8
2020-06-30,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,931.71,324.4,828,71,17,0,17,828,71,17,36.13,444,23,516,43
2020-07-01,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3824.26,1331.57,5373,267,77,2,75,5373,267,72,157.66,2008,87,2050,64
2020-07-01,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1168.84,395.07,902,64,19,0,19,902,64,18,25.5,232,17,660,22
2020-07-01,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1008.28,351.48,794,73,19,0,19,794,73,19,37.57,631,26,553,38
2020-07-02,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),4943.76,1685.33,6096,335,96,0,96,6096,335,92,180.44,1905,89,2682,95
2020-07-02,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1257.61,416.37,1025,76,24,2,22,1025,76,21,15.98,249,11,717,23
2020-07-02,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1023.39,363.71,792,75,19,0,19,792,75,19,41.11,575,29,559,43
2020-07-03,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3219.04,984.87,5638,299,70,0,70,5638,299,68,164.96,2243,84,1843,73
2020-07-03,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1066.54,394.1,1049,69,17,0,17,1049,69,17,31.42,356,21,566,14
2020-07-03,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,999.86,323.98,772,70,20,0,20,772,70,18,36.84,409,25,573,47
2020-07-04,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),2946.86,1022.37,5296,243,57,0,57,5296,243,53,223.76,2796,113,1577,54
2020-07-04,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1034.2,356.81,1199,69,16,0,16,1199,69,14,37.09,413,27,573,24
2020-07-04,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1144.82,440.92,876,76,18,0,18,876,76,18,48.35,541,30,590,34
2020-07-05,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),2690.46,902.21,4701,224,55,3,52,4701,224,51,118.18,1573,66,1487,46
2020-07-05,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),927.85,333.06,1596,100,13,0,13,1596,100,13,37.36,507,26,505,14
2020-07-05,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,755.47,256.65,992,105,16,1,15,992,105,15,50,448,33,421,48
2020-07-06,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),978.89,377.65,1364,86,15,0,15,1364,86,14,41.26,680,28,507,22
2020-07-06,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1171.43,434.62,899,74,20,0,20,899,74,20,31.05,408,20,625,49
2020-07-07,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3240.96,1100.61,4423,235,62,0,62,4423,235,61,170.09,2395,89,1771,63
2020-07-07,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),781.55,281.64,759,54,12,0,12,759,54,12,18.88,217,13,427,12
2020-07-07,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,742.2,269.21,788,67,13,0,13,788,67,13,50,560,32,401,18
2020-07-08,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3378.12,1218.06,4920,281,64,0,64,4920,281,63,226.8,2221,92,1776,57
2020-07-08,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,4978.66,1617.52,4422,339,103,2,101,4445,323,98,330,2598,156,2824,193
2020-07-08,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1230.72,421.82,1000,80,21,0,21,1000,80,21,33.95,326,24,686,16
2020-07-08,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,605.22,208.67,736,60,12,0,12,746,47,12,39.35,465,27,332,20
2020-07-09,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3427.6,1113.7,6061,290,73,2,71,6061,290,70,153.19,1801,68,1918,76
2020-07-09,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,4772.74,1548.8,5449,433,102,3,99,5488,399,99,496.02,4118,255,2703,337
2020-07-09,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),960.69,392.26,928,63,13,0,13,928,63,13,19.44,274,14,472,21
2020-07-09,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,766.23,249.09,787,73,15,0,15,793,64,15,41.18,523,27,442,33
2020-07-10,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),2797.24,937.66,6684,309,55,0,55,6684,309,53,158.81,1771,72,1539,58
2020-07-10,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,4644.68,1513.8,4560,358,97,2,95,4603,324,91,309.55,2779,162,2617,338
2020-07-10,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1658.28,612.74,1035,85,25,0,25,1035,85,25,35.83,271,25,884,78
2020-07-10,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,813,289.41,822,76,16,1,15,829,64,15,50,571,35,442,21
2020-07-11,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),2584.68,918.96,6665,254,50,0,50,6665,254,46,112.71,1378,49,1366,42
2020-07-11,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,3374.12,1118.15,4360,308,67,0,67,4406,282,64,194.35,1872,97,1886,230
2020-07-11,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),801.72,315.15,1030,81,12,1,11,1030,81,11,29.07,442,19,407,21
2020-07-11,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,802.14,288.83,778,89,14,0,14,793,78,14,50,413,37,441,36
2020-07-12,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),1839.2,627.14,4003,165,41,4,37,4003,165,36,31.19,447,15,992,33
2020-07-12,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,2967.4,978.06,4018,268,60,0,60,4064,245,57,105.43,1176,55,1661,211
2020-07-12,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),981.76,331.16,1167,85,16,0,16,1167,85,16,45.1,346,29,553,18
2020-07-12,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1162.96,465.62,855,79,18,0,18,867,72,17,50,588,33,581,22
2020-07-13,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),2870.86,983.31,3173,224,56,0,56,3173,224,54,128.83,1120,63,1566,66
2020-07-13,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,4035.58,1234.14,3865,322,87,0,87,3892,295,83,328.18,2588,163,2342,299
2020-07-13,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),865.98,302.6,885,53,16,2,14,885,53,14,22.86,275,15,477,25
2020-07-13,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,917.18,334.4,697,67,16,0,16,706,62,16,44.87,373,28,494,35
2020-07-14,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3212.68,1036.77,3912,271,66,1,65,3912,271,62,184.18,1351,82,1803,58
2020-07-14,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,5440.48,1697.87,4603,386,113,0,113,4636,339,108,445,3775,207,3145,461
2020-07-14,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),710.3,247.8,949,49,12,0,12,949,49,11,19.83,230,13,388,25
2020-07-14,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1075.7,379.63,823,82,18,0,18,826,72,18,50,328,32,594,39
2020-07-15,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3539.82,1222.61,4531,342,69,1,68,4531,342,67,343.96,2960,177,1916,57
2020-07-15,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,7633.74,2525.06,6887,616,161,1,160,6937,552,155,600,5659,347,4258,700
2020-07-15,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1208.09,406.14,1527,113,20,0,20,1527,113,20,50,511,33,674,34
2020-07-15,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,909.68,324.73,1028,102,17,1,16,1038,89,15,70,617,47,495,25
2020-07-16,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3405.32,1115.75,2825,236,69,0,69,2825,236,67,146.18,1388,64,1880,84
2020-07-16,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,6502.66,2272.89,6293,525,137,2,135,6321,469,135,600,4365,269,3514,615
2020-07-16,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1250.93,455.03,907,83,20,1,19,907,83,20,33.17,322,23,679,50
2020-07-17,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3097.62,1047.09,3343,250,64,2,62,3343,250,60,185.1,1548,83,1684,63
2020-07-17,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,6540.56,2194.72,6181,553,137,1,136,6229,478,137,341.84,2467,168,3634,619
2020-07-17,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1150.23,385.2,1310,81,19,0,19,1310,81,17,47.54,566,30,656,47
2020-07-18,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),2162.22,683.23,2459,152,45,0,45,2459,152,45,27.64,390,15,1226,50
2020-07-18,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,3945.32,1292.96,3920,307,83,1,82,3971,275,79,158.71,1438,93,2221,358
2020-07-18,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1078.07,387.47,1081,77,17,0,17,1081,77,16,45.64,426,30,582,28
2020-07-19,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),1994.08,643.94,3538,234,40,0,40,3538,234,39,230.06,1832,107,1112,32
2020-07-19,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,3775.28,1269.06,3646,319,79,1,78,3686,272,77,227.64,2047,120,2086,338
2020-07-19,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),311.94,106.6,1000,60,5,0,5,1000,60,5,6.4,58,4,177,17
2020-07-20,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3771.52,1289.92,3886,252,74,1,73,3886,252,72,236.97,2059,106,2054,82
2020-07-20,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,5450.54,1742.86,4363,391,113,2,111,4394,333,108,388.64,2869,188,3118,469
2020-07-21,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3173.74,1035.14,3319,230,67,2,65,3319,230,63,134.19,1131,65,1776,71
2020-07-21,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,4533.6,1487.77,4293,387,101,3,98,4329,345,97,263.72,2538,147,2538,430
2020-07-21,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),906.2,312.36,935,73,15,0,15,935,73,15,36.97,251,25,506,38
2020-07-22,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3558.84,1159.68,3465,282,72,0,72,3465,282,72,198.14,1374,93,1984,76
2020-07-22,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,5140.98,1713.92,4611,433,108,0,108,4658,360,105,442,3282,197,2864,478
2020-07-22,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1185.92,406.53,1375,70,19,0,19,1375,70,18,14.4,253,9,665,34
2020-07-22,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,863.77,330.71,0,0,17,0,17,1202,89,16,72.25,981,49,441,121
2020-07-23,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),2769.7,937.23,3335,247,55,1,54,3335,247,54,147.6,1230,63,1518,44
2020-07-23,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,5289.66,1728.65,4139,392,110,2,108,4180,323,107,280.38,2501,128,2985,460
2020-07-23,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1240.07,444.53,1331,73,19,0,19,1331,73,19,39.04,432,25,675,50
2020-07-23,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1345.44,568.77,0,0,21,0,21,926,85,20,59.68,574,38,632,172
2020-07-24,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),2791.1,855.86,2934,229,59,2,57,2934,229,56,175.47,1126,82,1629,43
2020-07-24,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,5455.66,1735.86,3579,289,111,0,111,3579,289,109,228.2,1863,105,3138,508
2020-07-24,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1522.05,563.89,1164,74,24,0,24,1164,74,24,17.95,216,12,805,28
2020-07-24,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1139.06,460.04,983,74,19,0,19,983,74,19,62.83,675,40,559,170
2020-07-25,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),2446,756.29,3001,213,50,0,50,3001,213,50,91.4,1174,44,1410,53
2020-07-25,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1491.77,542.23,1148,103,28,0,28,1148,103,28,80,686,52,795,262
2020-07-26,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3059.28,1066.23,3126,196,53,0,53,3126,196,52,103.67,1141,54,1645,57
2020-07-26,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,3700.24,1163.2,3171,246,77,1,76,3171,246,73,188.25,1509,94,2139,305
2020-07-26,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1204.41,449.36,1140,109,22,0,22,1140,109,22,80,653,51,632,185
2020-07-27,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),2848.94,853.16,3126,223,64,2,62,3126,223,60,141.25,1221,71,1660,58
2020-07-27,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,4271.26,1282.88,4226,318,90,1,89,4226,318,86,350.54,3324,176,2534,204
2020-07-27,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1416.77,576.4,1055,98,25,0,25,1055,98,25,80,633,56,696,179
2020-07-28,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),4116.74,1411.88,3959,296,79,1,78,3959,296,77,211.27,1899,103,2234,92
2020-07-28,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,3338.34,988.58,3575,258,79,1,78,3575,258,74,150,1614,76,1955,99
2020-07-28,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),920.29,315.77,1338,78,18,1,17,1338,78,17,32.45,411,21,499,20
2020-07-28,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1466.39,553.38,1029,115,29,0,29,1029,115,27,80,731,60,767,251
2020-07-29,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3094.72,885.15,3291,235,65,0,65,3291,235,63,122.26,1038,58,1871,61
2020-07-29,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,3300.02,1031.19,2757,217,71,0,71,2757,217,68,100,660,51,1907,114
2020-07-29,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1024.71,357.91,1194,71,16,0,16,1194,71,16,19.2,264,12,565,39
2020-07-29,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,789.09,273.93,1130,102,15,0,15,1130,102,15,80,791,60,438,39
2020-07-30,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3651.06,1030.83,3436,280,76,0,76,3436,280,75,98.75,852,45,2202,109
2020-07-30,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,3402.26,1060.07,2811,192,74,1,73,2811,192,69,91.42,850,45,1956,109
2020-07-30,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1244.13,407.65,1136,80,22,0,22,1136,80,22,25.25,287,16,703,63
2020-07-30,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1163.7,403.13,1122,93,22,0,22,1122,93,21,53.05,713,38,646,46
2020-07-31,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3744.96,995.88,3325,239,80,0,80,3325,239,78,100,904,50,2329,70
2020-07-31,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,3920.22,1079.26,2653,209,89,2,87,2653,209,87,100,965,51,2398,123
2020-07-31,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1177.36,438.69,1219,89,18,0,18,1219,89,18,20.26,249,13,617,46
2020-07-31,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1853.47,731.42,1074,98,30,1,29,1074,98,29,51.78,637,38,935,69
2020-08-01,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),3093.24,988.54,3265,247,60,1,59,3265,247,57,98.9,837,44,1757,43
2020-08-01,6108,拌客（武宁路店）,9428110,拌客干拌麻辣烫(武宁路店),上海,meituan,美团,拌客干拌麻辣烫（武宁路店）,2346.3,706.6,1952,166,51,1,50,1952,166,50,19.79,130,10,1377,63
2020-08-01,4636,蛙小辣火锅杯（总账号）,2001104355,宝山店,上海,eleme,饿了么,蛙小辣·美蛙火锅杯麻辣烫(宝山店),1231.55,455.06,1524,114,18,0,18,1524,114,18,32.36,382,20,661,10
2020-08-01,4636,蛙小辣火锅杯（总账号）,8491999,宝山店,上海,meituan,美团,蛙小辣火锅杯（宝山店）,1040.8,390.55,1269,104,19,0,19,1269,104,18,80,823,60,547,49
2020-08-02,6108,拌客（武宁路店）,337460136,拌客干拌麻辣烫(武宁路店),上海,eleme,饿了么,拌客·干拌麻辣烫(武宁路店),2989.62,853.39,3327,241,61,1,60,3327,241,58,98.5,882,45,1802,62
